N	V	V1
1496000	87811	45050
1497000	87837	45065
1498000	87867	45080
1499000	87900	45104
1500000	87922	45122
1501000	87939	45131
1502000	87963	45146
1503000	87984	45161
1504000	88002	45168
1505000	88017	45174
1506000	88053	45192
1507000	88076	45197
1508000	88102	45208
1509000	88152	45238
1510000	88194	45247
1511000	88243	45268
1512000	88282	45287
1513000	88328	45302
1514000	88383	45321
1515000	88427	45343
1516000	88467	45358
1517000	88505	45382
1518000	88550	45407
1519000	88588	45424
1520000	88650	45459
1521000	88706	45497
1522000	88741	45509
1523000	88804	45540
1524000	88842	45554
1525000	88878	45570
1526000	88921	45595
1527000	88951	45608
1528000	88980	45615
1529000	89024	45645
1530000	89062	45667
1531000	89095	45689
1532000	89126	45699
1533000	89157	45707
1534000	89195	45726
1535000	89221	45727
1536000	89259	45745
1537000	89286	45757
1538000	89321	45781
1539000	89357	45799
1540000	89387	45818
1541000	89409	45823
1542000	89441	45844
1543000	89467	45858
1544000	89505	45881
1545000	89530	45900
1546000	89555	45912
1547000	89585	45932
1548000	89622	45952
1549000	89658	45969
1550000	89691	45981
1551000	89713	45983
1552000	89741	45998
1553000	89761	46001
1554000	89791	46026
1555000	89806	46027
1556000	89827	46045
1557000	89854	46061
1558000	89879	46077
1559000	89915	46096
1560000	89934	46106
1561000	89956	46117
1562000	89979	46129
1563000	90003	46138
1564000	90031	46155
1565000	90057	46163
1566000	90079	46177
1567000	90106	46194
1568000	90134	46208
1569000	90159	46221
1570000	90184	46234
1571000	90207	46245
1572000	90237	46267
1573000	90260	46284
1574000	90284	46297
1575000	90313	46311
1576000	90340	46323
1577000	90364	46332
1578000	90398	46353
1579000	90426	46374
1580000	90454	46389
1581000	90480	46400
1582000	90506	46420
1583000	90539	46426
1584000	90568	46441
1585000	90589	46451
1586000	90613	46463
1587000	90638	46469
1588000	90657	46479
1589000	90681	46492
1590000	90710	46507
1591000	90737	46527
1592000	90765	46544
1593000	90800	46566
1594000	90833	46589
1595000	90872	46610
1596000	90911	46625
1597000	90950	46639
1598000	90987	46657
1599000	91022	46667
1600000	91075	46694
1601000	91122	46722
1602000	91176	46754
1603000	91211	46774
1604000	91253	46791
1605000	91285	46805
1606000	91324	46813
1607000	91361	46833
1608000	91396	46850
1609000	91443	46875
1610000	91503	46913
1611000	91551	46937
1612000	91613	46969
1613000	91673	47001
1614000	91717	47023
1615000	91772	47044
1616000	91826	47084
1617000	91871	47110
1618000	91895	47124
1619000	91918	47130
1620000	91946	47147
1621000	91969	47164
1622000	92003	47186
1623000	92038	47197
1624000	92073	47221
1625000	92097	47231
1626000	92134	47253
1627000	92164	47270
1628000	92191	47279
1629000	92216	47281
1630000	92240	47297
1631000	92272	47314
1632000	92294	47326
1633000	92315	47328
1634000	92344	47339
1635000	92370	47355
1636000	92404	47375
1637000	92424	47382
1638000	92455	47401
1639000	92485	47420
1640000	92509	47436
1641000	92545	47452
1642000	92565	47455
1643000	92601	47481
1644000	92619	47482
1645000	92643	47487
1646000	92672	47505
1647000	92704	47524
1648000	92738	47542
1649000	92771	47565
1650000	92817	47595
1651000	92855	47619
1652000	92891	47632
1653000	92927	47652
1654000	92958	47665
1655000	92985	47684
1656000	93007	47693
1657000	93027	47688
1658000	93044	47685
1659000	93067	47692
1660000	93083	47687
1661000	93098	47693
1662000	93123	47712
1663000	93147	47724
1664000	93171	47743
1665000	93196	47757
1666000	93237	47784
1667000	93277	47809
1668000	93314	47828
1669000	93341	47836
1670000	93367	47852
1671000	93401	47877
1672000	93438	47886
1673000	93504	47928
1674000	93536	47932
1675000	93589	47961
1676000	93637	47990
1677000	93682	48015
1678000	93731	48042
1679000	93760	48052
1680000	93790	48067
1681000	93829	48093
1682000	93863	48113
1683000	93881	48120
1684000	93914	48143
1685000	93955	48167
1686000	93999	48194
1687000	94038	48218
1688000	94086	48240
1689000	94121	48258
1690000	94152	48263
1691000	94202	48285
1692000	94234	48295
1693000	94267	48308
1694000	94298	48315
1695000	94341	48339
1696000	94371	48355
1697000	94412	48380
1698000	94448	48392
1699000	94489	48408
1700000	94520	48414
1701000	94544	48422
1702000	94575	48427
1703000	94607	48435
1704000	94645	48456
1705000	94684	48478
1706000	94728	48501
1707000	94767	48518
1708000	94816	48546
1709000	94849	48555
1710000	94888	48572
1711000	94928	48594
1712000	94962	48610
1713000	94980	48608
1714000	95001	48611
1715000	95024	48619
1716000	95042	48624
1717000	95063	48634
1718000	95091	48648
1719000	95117	48667
1720000	95149	48688
1721000	95189	48718
1722000	95223	48740
1723000	95254	48761
1724000	95292	48780
1725000	95315	48791
1726000	95349	48810
1727000	95379	48828
1728000	95403	48842
1729000	95433	48856
1730000	95460	48874
1731000	95495	48892
1732000	95527	48912
1733000	95559	48933
1734000	95592	48955
1735000	95624	48973
1736000	95644	48983
1737000	95680	49002
1738000	95701	49014
1739000	95724	49031
1740000	95756	49049
1741000	95788	49069
1742000	95821	49087
1743000	95857	49111
1744000	95887	49128
1745000	95911	49136
1746000	95942	49161
1747000	95957	49172
1748000	95989	49189
1749000	96023	49212
1750000	96053	49235
1751000	96079	49246
1752000	96111	49269
1753000	96154	49285
1754000	96189	49307
1755000	96227	49330
1756000	96256	49346
1757000	96289	49358
1758000	96309	49361
1759000	96335	49381
1760000	96364	49395
1761000	96397	49417
1762000	96429	49435
1763000	96460	49454
1764000	96480	49462
1765000	96503	49474
1766000	96527	49488
1767000	96555	49508
1768000	96579	49521
1769000	96647	49566
1770000	96748	49624
1771000	96840	49686
1772000	96924	49744
1773000	96993	49792
1774000	97057	49823
1775000	97138	49876
1776000	97204	49911
1777000	97268	49940
1778000	97328	49985
1779000	97384	50024
1780000	97437	50056
1781000	97503	50094
1782000	97561	50132
1783000	97619	50173
1784000	97683	50216
1785000	97745	50263
1786000	97772	50273
1787000	97801	50287
1788000	97823	50301
1789000	97850	50321
1790000	97880	50336
1791000	97904	50347
1792000	97943	50377
1793000	97973	50401
1794000	97994	50413
1795000	98035	50434
1796000	98069	50451
1797000	98096	50462
1798000	98124	50474
1799000	98152	50491
1800000	98182	50510
1801000	98228	50551
1802000	98249	50555
1803000	98281	50574
1804000	98313	50597
1805000	98330	50604
1806000	98359	50618
1807000	98387	50632
1808000	98410	50645
1809000	98443	50663
1810000	98480	50687
1811000	98521	50712
1812000	98564	50742
1813000	98595	50757
1814000	98634	50778
1815000	98686	50806
1816000	98718	50821
1817000	98753	50848
1818000	98793	50878
1819000	98830	50905
1820000	98863	50918
1821000	98898	50937
1822000	98936	50956
1823000	98970	50976
1824000	99002	50992
1825000	99032	51004
1826000	99055	51019
1827000	99090	51043
1828000	99120	51061
1829000	99139	51071
1830000	99162	51078
1831000	99201	51104
1832000	99229	51120
1833000	99259	51136
1834000	99275	51141
1835000	99296	51149
1836000	99319	51160
1837000	99347	51171
1838000	99373	51185
1839000	99397	51197
1840000	99418	51204
1841000	99436	51210
1842000	99454	51213
1843000	99479	51226
1844000	99501	51240
1845000	99530	51255
1846000	99562	51271
1847000	99586	51282
1848000	99604	51285
1849000	99624	51297
1850000	99648	51314
1851000	99744	51355
1852000	99840	51387
1853000	99914	51425
1854000	99945	51438
1855000	99970	51447
1856000	99999	51462
1857000	100024	51476
1858000	100059	51492
1859000	100087	51503
1860000	100124	51532
1861000	100143	51536
1862000	100169	51554
1863000	100193	51566
1864000	100212	51577
1865000	100236	51591
1866000	100255	51596
1867000	100280	51619
1868000	100310	51638
1869000	100337	51653
1870000	100367	51674
1871000	100395	51688
1872000	100421	51697
1873000	100469	51727
1874000	100496	51750
1875000	100523	51770
1876000	100543	51782
1877000	100569	51797
1878000	100589	51802
1879000	100613	51813
1880000	100637	51831
1881000	100659	51848
1882000	100677	51859
1883000	100705	51877
1884000	100729	51890
1885000	100765	51914
1886000	100789	51929
1887000	100812	51932
1888000	100818	51935
1889000	100831	51943
1890000	100841	51944
1891000	100881	51972
1892000	100913	51984
1893000	100954	51998
1894000	100999	52015
1895000	101032	52029
1896000	101080	52049
1897000	101112	52056
1898000	101142	52075
1899000	101187	52098
1900000	101233	52131
1901000	101267	52146
1902000	101308	52166
1903000	101345	52181
1904000	101366	52193
1905000	101391	52206
1906000	101440	52231
1907000	101469	52240
1908000	101500	52257
1909000	101530	52270
1910000	101564	52285
1911000	101592	52291
1912000	101614	52302
1913000	101632	52312
1914000	101658	52320
1915000	101693	52345
1916000	101727	52365
1917000	101746	52367
1918000	101770	52380
1919000	101797	52389
1920000	101828	52410
1921000	101865	52431
1922000	101893	52432
1923000	101926	52433
1924000	101964	52438
1925000	101995	52441
1926000	102006	52419
1927000	102022	52408
1928000	102039	52396
1929000	102055	52377
1930000	102085	52391
1931000	102108	52405
1932000	102138	52425
1933000	102161	52439
1934000	102186	52450
1935000	102217	52467
1936000	102251	52480
1937000	102270	52486
1938000	102297	52500
1939000	102328	52519
1940000	102351	52530
1941000	102385	52556
1942000	102403	52561
1943000	102427	52580
1944000	102448	52595
1945000	102469	52595
1946000	102482	52592
1947000	102508	52603
1948000	102550	52628
1949000	102586	52636
1950000	102611	52646
1951000	102647	52669
1952000	102672	52686
1953000	102703	52706
1954000	102747	52730
1955000	102799	52756
1956000	102844	52779
1957000	102891	52797
1958000	102926	52826
1959000	102953	52848
1960000	102983	52867
1961000	102998	52878
1962000	103011	52882
1963000	103031	52897
1964000	103054	52910
1965000	103073	52921
1966000	103094	52927
1967000	103142	52958
1968000	103175	52969
1969000	103200	52978
1970000	103241	53003
1971000	103270	53021
1972000	103296	53040
1973000	103335	53067
1974000	103364	53073
1975000	103389	53080
1976000	103417	53097
1977000	103458	53115
1978000	103489	53134
1979000	103512	53149
1980000	103540	53164
1981000	103569	53182
1982000	103608	53212
1983000	103638	53228
1984000	103650	53230
1985000	103669	53242
1986000	103687	53252
1987000	103702	53256
1988000	103729	53276
1989000	103753	53298
1990000	103786	53315
1991000	103811	53325
1992000	103833	53339
1993000	103862	53354
1994000	103884	53366
1995000	103911	53379
1996000	103939	53393
1997000	103959	53401
1998000	103981	53413
1999000	104012	53432
2000000	104034	53445
2001000	104064	53456
2002000	104097	53479
2003000	104127	53493
2004000	104143	53499
2005000	104166	53519
2006000	104186	53528
2007000	104210	53539
2008000	104240	53550
2009000	104265	53566
2010000	104299	53586
2011000	104343	53610
2012000	104369	53621
2013000	104402	53643
2014000	104427	53651
2015000	104453	53664
2016000	104469	53675
2017000	104482	53680
2018000	104504	53693
2019000	104526	53702
2020000	104546	53717
2021000	104573	53737
2022000	104603	53754
2023000	104622	53764
2024000	104648	53781
2025000	104674	53801
2026000	104684	53797
2027000	104707	53808
2028000	104726	53818
2029000	104745	53822
2030000	104766	53826
2031000	104791	53840
2032000	104825	53866
2033000	104856	53882
2034000	104888	53904
2035000	104905	53911
2036000	104935	53930
2037000	104967	53951
2038000	104997	53971
2039000	105013	53977
2040000	105035	53988
2041000	105063	54008
2042000	105099	54025
2043000	105135	54049
2044000	105163	54072
2045000	105195	54096
2046000	105223	54107
2047000	105259	54131
2048000	105283	54144
2049000	105312	54164
2050000	105354	54188
2051000	105383	54207
2052000	105416	54232
2053000	105452	54258
2054000	105484	54278
2055000	105506	54289
2056000	105525	54299
2057000	105547	54308
2058000	105578	54333
2059000	105595	54340
2060000	105629	54360
2061000	105647	54369
2062000	105680	54398
2063000	105724	54432
2064000	105746	54434
2065000	105767	54442
2066000	105790	54458
2067000	105802	54458
2068000	105817	54468
2069000	105849	54488
2070000	105866	54498
2071000	105884	54501
2072000	105908	54517
2073000	105937	54537
2074000	105958	54548
2075000	105977	54557
2076000	106015	54585
2077000	106051	54607
2078000	106077	54624
2079000	106099	54630
2080000	106120	54638
2081000	106144	54652
2082000	106170	54650
2083000	106207	54671
2084000	106234	54687
2085000	106269	54704
2086000	106293	54715
2087000	106326	54739
2088000	106352	54750
2089000	106382	54765
2090000	106396	54762
2091000	106415	54768
2092000	106449	54785
2093000	106472	54793
2094000	106493	54803
2095000	106517	54817
2096000	106548	54845
2097000	106580	54864
2098000	106611	54877
2099000	106651	54905
2100000	106685	54930
2101000	106715	54948
2102000	106742	54965
2103000	106762	54977
2104000	106784	54989
2105000	106803	54999
2106000	106828	55017
2107000	106855	55027
2108000	106883	55049
2109000	106905	55061
2110000	106929	55078
2111000	106940	55084
2112000	106954	55075
2113000	106975	55091
2114000	106991	55096
2115000	107013	55104
2116000	107034	55117
2117000	107058	55133
2118000	107079	55148
2119000	107092	55151
2120000	107111	55162
2121000	107157	55190
2122000	107206	55220
2123000	107240	55231
2124000	107287	55265
2125000	107321	55282
2126000	107354	55300
2127000	107377	55308
2128000	107399	55311
2129000	107413	55307
2130000	107435	55308
2131000	107456	55318
2132000	107477	55331
2133000	107492	55336
2134000	107518	55352
2135000	107547	55359
2136000	107571	55376
2137000	107596	55391
2138000	107622	55403
2139000	107646	55413
2140000	107675	55426
2141000	107697	55432
2142000	107720	55443
2143000	107741	55457
2144000	107766	55473
2145000	107804	55496
2146000	107831	55512
2147000	107848	55517
2148000	107882	55532
2149000	107922	55555
2150000	107950	55567
2151000	107986	55578
2152000	108018	55582
2153000	108034	55578
2154000	108067	55601
2155000	108089	55610
2156000	108112	55622
2157000	108135	55633
2158000	108159	55643
2159000	108187	55657
2160000	108211	55660
2161000	108251	55677
2162000	108280	55684
2163000	108308	55703
2164000	108331	55706
2165000	108358	55717
2166000	108386	55722
2167000	108409	55728
2168000	108428	55740
2169000	108459	55763
2170000	108475	55768
2171000	108495	55783
2172000	108521	55794
2173000	108544	55803
2174000	108564	55813
2175000	108593	55827
2176000	108630	55852
2177000	108647	55861
2178000	108680	55875
2179000	108709	55888
2180000	108748	55907
2181000	108778	55927
2182000	108799	55936
2183000	108836	55968
2184000	108855	55975
2185000	108892	55994
2186000	108914	56004
2187000	108941	56017
2188000	108956	56025
2189000	108975	56037
2190000	108993	56046
2191000	109023	56065
2192000	109053	56088
2193000	109071	56100
2194000	109082	56100
2195000	109098	56107
2196000	109118	56116
2197000	109147	56131
2198000	109165	56141
2199000	109180	56147
2200000	109204	56158
2201000	109240	56185
2202000	109268	56196
2203000	109311	56221
2204000	109335	56233
2205000	109368	56249
2206000	109398	56258
2207000	109436	56277
2208000	109473	56295
2209000	109496	56308
2210000	109527	56323
2211000	109558	56339
2212000	109587	56349
2213000	109628	56367
2214000	109659	56391
2215000	109685	56411
2216000	109707	56431
2217000	109719	56440
2218000	109741	56454
2219000	109760	56468
2220000	109776	56475
2221000	109794	56488
2222000	109819	56506
2223000	109838	56516
2224000	109861	56534
2225000	109883	56550
2226000	109901	56555
2227000	109918	56567
2228000	109936	56580
2229000	109954	56593
2230000	109972	56604
2231000	109985	56608
2232000	110002	56619
2233000	110026	56630
2234000	110049	56644
2235000	110081	56666
2236000	110092	56664
2237000	110111	56679
2238000	110138	56695
2239000	110152	56695
2240000	110162	56699
2241000	110180	56707
2242000	110206	56728
2243000	110229	56742
2244000	110260	56761
2245000	110284	56775
2246000	110312	56795
2247000	110335	56810
2248000	110351	56817
2249000	110372	56830
2250000	110400	56850
2251000	110420	56862
2252000	110433	56869
2253000	110458	56885
2254000	110471	56884
2255000	110490	56895
2256000	110518	56909
2257000	110535	56919
2258000	110554	56925
2259000	110574	56935
2260000	110592	56945
2261000	110609	56953
2262000	110633	56964
2263000	110662	56982
2264000	110692	57006
2265000	110716	57019
2266000	110734	57026
2267000	110752	57032
2268000	110753	57033
2269000	110757	57033
2270000	110763	57035
2271000	110768	57039
2272000	110793	57054
2273000	110811	57067
2274000	110840	57085
2275000	110878	57107
2276000	110920	57137
2277000	110952	57150
2278000	110992	57174
2279000	111016	57188
2280000	111056	57212
2281000	111095	57233
2282000	111128	57243
2283000	111177	57273
2284000	111212	57289
2285000	111241	57306
2286000	111282	57330
2287000	111309	57347
2288000	111329	57357
2289000	111354	57371
2290000	111383	57386
2291000	111415	57407
